"Temperature","Pressure","Humidity","Speed","Radiation"
"45","30.4","61","4.5","2.14"
"45","30.4","59","1.12","2.42"
"45","30.4","61","5.62","2.63"
"45","30.41","58","3.37","2.5"
"45","30.41","59","3.37","2.71"
"45","30.41","60","9","2.04"
"45","30.41","60","5.62","2.13"
"45","30.41","59","6.75","2.26"
"45","30.41","56","4.5","2.47"
"45","30.41","51","1.12","2.42"
"45","30.42","56","4.5","2.37"
"45","30.42","56","5.62","2.16"
"46","30.42","53","6.75","2.55"
"47","30.42","51","6.75","2.47"
"47","30.42","50","6.75","2.74"
"47","30.42","49","4.5","2.66"
"46","30.42","49","6.75","2.66"
"46","30.42","53","5.62","2.25"
"46","30.42","52","4.5","2.22"
"45","30.42","53","4.5","2.51"
"45","30.42","59","1.12","2.3"
"46","30.43","66","9","3.13"
"46","30.43","62","6.75","3.14"
"47","30.43","65","5.62","2.28"
"48","30.44","61","2.25","2.56"
"48","30.44","54","2.25","2.77"
"48","30.44","54","9","2.8"
"48","30.44","50","6.75","3.24"
"48","30.44","49","2.25","3.36"
"48","30.44","50","2.25","2.74"
"48","30.44","47","4.5","2.65"
"48","30.44","49","9","2.65"
"48","30.44","50","5.62","2.67"
"48","30.44","50","5.62","2.68"
"48","30.44","51","6.75","2.71"
"48","30.44","48","6.75","3.05"
"48","30.44","49","7.87","3.48"
"48","30.44","49","6.75","3.19"
"48","30.45","50","5.62","3.44"
"48","30.45","49","5.62","3.88"
"48","30.45","50","5.62","3.51"
"48","30.45","50","6.75","3.98"
"47","30.45","51","6.75","4.03"
"47","30.45","52","5.62","2.69"
"47","30.45","53","6.75","2.93"
"48","30.45","55","5.62","2.47"
"48","30.45","55","7.87","2.32"
"48","30.45","53","5.62","2.85"
"48","30.45","53","3.37","2.7"
"49","30.45","51","3.37","2.87"
"49","30.45","52","6.75","2.38"
"49","30.45","53","3.37","2.21"
"49","30.45","49","3.37","2.63"
"49","30.45","50","6.75","2.6"
"49","30.45","50","6.75","2.96"
"50","30.45","52","3.37","2.27"
"50","30.45","46","2.25","2.4"
"50","30.44","46","2.25","2.68"
"50","30.44","49","3.37","2.38"
"51","30.44","50","5.62","2.57"
"51","30.44","47","9","2.6"
"51","30.44","44","7.87","2.88"
"51","30.44","46","5.62","2.81"
"52","30.44","42","4.5","3.13"
"52","30.44","46","5.62","2.99"
"52","30.44","46","9","2.83"
"52","30.44","44","6.75","2.22"
"52","30.44","45","5.62","2.6"
"52","30.44","46","6.75","2.4"
"52","30.43","47","6.75","2.15"
"51","30.43","48","4.5","2.42"
"51","30.43","55","4.5","2.56"
"51","30.43","55","2.25","2.79"
"52","30.43","61","3.37","2.93"
"53","30.43","71","4.5","3.31"
"53","30.43","58","3.37","2.97"
"53","30.42","51","2.25","1.81"
"53","30.42","51","3.37","1.96"
"53","30.42","51","4.5","2.07"
"53","30.42","54","6.75","2.11"
"54","30.42","57","1.12","2.12"
"54","30.42","64","2.25","2.24"
"54","30.42","68","3.37","2.15"
"53","30.42","70","3.37","2.16"
"53","30.42","73","1.12","2.06"
"53","30.42","80","3.37","2.08"
"54","30.41","89","0","5.29"
"55","30.41","88","0","7.63"
"56","30.41","85","2.25","15.91"
"57","30.41","84","1.12","37.14"
"57","30.41","83","4.5","55.99"
"57","30.41","82","5.62","100.84"
"60","30.4","68","3.37","423.57"
"61","30.41","61","3.37","583.94"
"61","30.41","56","4.5","622.27"
"61","30.41","71","6.75","747.76"
"62","30.41","66","9","864.37"
"59","30.43","78","6.75","1007.24"
"59","30.43","76","2.25","1018.91"
"59","30.43","77","9","1041.17"
"59","30.43","80","4.5","1069.2"
"58","30.44","82","7.87","1075.35"
"57","30.44","85","7.87","1005.15"
"57","30.44","86","5.62","747.74"
"57","30.44","85","9","510.87"
"57","30.44","87","11.25","1060.72"
"56","30.44","88","4.5","859.78"
"56","30.45","90","3.37","1036.1"
"56","30.45","91","7.87","515.29"
"56","30.45","92","5.62","600.27"
"56","30.45","89","1.12","1044.73"
"55","30.45","88","3.37","640.71"
"55","30.45","91","2.25","619.73"
"55","30.45","92","3.37","637.36"
"55","30.45","90","6.75","983.69"
"55","30.45","88","2.25","517.55"
"55","30.45","89","7.87","480.37"
"55","30.45","91","2.25","319.84"
"54","30.45","95","5.62","832.45"
"53","30.45","95","6.75","698.69"
"53","30.45","97","5.62","380.59"
"53","30.45","97","4.5","365.79"
"53","30.45","99","3.37","412.69"
"52","30.45","99","4.5","229.38"
"52","30.44","99","3.37","368.25"
"52","30.45","99","3.37","349.22"
"52","30.44","99","4.5","401.65"
"52","30.44","99","3.37","278.69"
"52","30.44","99","3.37","330.6"
"52","30.44","98","1.12","326.79"
"52","30.44","98","4.5","303.69"
"52","30.44","98","7.87","316.83"
"52","30.44","97","3.37","355.89"
"52","30.44","97","5.62","335.14"
"52","30.44","96","3.37","346.39"
"52","30.44","95","3.37","252.02"
"52","30.44","95","1.12","321.17"
"51","30.43","95","5.62","269.56"
"51","30.43","95","9","326.71"
"51","30.43","95","5.62","312.71"
"50","30.43","95","5.62","217.87"
"50","30.43","94","4.5","267.26"
"50","30.43","94","7.87","237.62"
"50","30.43","94","9","248.85"
"49","30.43","95","10.12","218.21"
"48","30.43","96","9","189.73"
"47","30.43","96","4.5","169.8"
"46","30.42","95","2.25","26.74"
"46","30.42","94","4.5","20.21"
"45","30.42","91","5.62","19.15"
"45","30.42","90","5.62","18.03"
"45","30.42","90","6.75","16.82"
"45","30.42","85","3.37","15.34"
"45","30.41","82","3.37","13.74"
"45","30.41","83","4.5","12.08"
"45","30.41","81","5.62","10.2"
"45","30.41","78","3.37","8.07"
"45","30.41","68","6.75","5.61"
"45","30.41","63","5.62","3.33"
"44","30.41","58","3.37","2.11"
"44","30.41","56","7.87","1.97"
"44","30.41","58","5.62","2"
"44","30.41","61","7.87","1.92"
"44","30.41","61","6.75","2.03"
"44","30.4","61","5.62","2.16"
"43","30.4","61","4.5","2.11"
"43","30.4","62","7.87","2.29"
"43","30.4","63","6.75","2.4"
"44","30.4","62","4.5","2.37"
"44","30.4","64","3.37","2.41"
"44","30.4","65","6.75","2.61"
"44","30.4","71","3.37","2.41"
"44","30.4","65","4.5","2.06"
"44","30.4","64","5.62","2.46"
"43","30.4","67","4.5","2.52"
"43","30.4","67","4.5","2.52"
"43","30.4","68","5.62","2.21"
"43","30.39","67","5.62","2.49"
"43","30.39","68","6.75","2.37"
"43","30.39","68","7.87","2.39"
"43","30.39","67","5.62","2.32"
"43","30.39","67","5.62","2.88"
"43","30.4","67","5.62","2.5"
"43","30.4","67","6.75","2.8"
"43","30.4","66","2.25","2.77"
"43","30.4","67","6.75","2.73"
"44","30.4","67","4.5","2.8"
"44","30.4","63","5.62","2.79"
"45","30.4","64","2.25","3.38"
"44","30.4","63","1.12","3.32"
"43","30.4","65","2.25","3.09"
"44","30.4","68","5.62","2.96"
"44","30.4","66","5.62","2.83"
"44","30.4","63","1.12","2.82"
"44","30.4","63","4.5","2.73"
"44","30.4","64","5.62","2.74"
"44","30.4","64","3.37","2.77"
"44","30.4","67","4.5","2.73"
"44","30.4","66","4.5","2.75"
"45","30.4","66","6.75","2.54"
"45","30.4","65","4.5","2.47"
"45","30.4","65","4.5","2.37"
"45","30.4","64","5.62","2.25"
"45","30.4","63","7.87","2.23"
"45","30.4","62","3.37","2.33"
"45","30.4","64","4.5","2.33"
"45","30.4","65","6.75","2.52"
"45","30.4","65","4.5","2.68"
"45","30.4","64","4.5","2.55"
"45","30.4","64","4.5","2.55"
"46","30.4","63","3.37","2.75"
"46","30.4","62","2.25","2.94"
"46","30.4","60","1.12","3.22"
"47","30.4","59","3.37","3.4"
"47","30.4","60","6.75","3.29"
"47","30.4","59","6.75","3.62"
"46","30.4","60","5.62","3.39"
"46","30.4","60","7.87","2.52"
"46","30.41","61","5.62","2.81"
"46","30.4","60","3.37","2.85"
"46","30.4","61","6.75","1.56"
"46","30.41","64","9","1.63"
"46","30.41","62","5.62","1.85"
"46","30.41","62","3.37","2.87"
"47","30.41","61","5.62","2.39"
"48","30.41","56","2.25","1.75"
"48","30.41","56","7.87","2.57"
"48","30.41","56","11.25","1.93"
"47","30.42","57","3.37","1.87"
"47","30.42","59","6.75","1.84"
"48","30.42","60","7.87","2.01"
"48","30.42","58","3.37","2.43"
"48","30.42","59","4.5","2.49"
"48","30.42","58","6.75","2.04"
"49","30.42","58","6.75","2.18"
"49","30.42","58","9","2.28"
"49","30.42","58","7.87","2.4"
"49","30.43","59","9","2.27"
"49","30.43","59","3.37","2.44"
"49","30.43","59","6.75","2.3"
"49","30.42","59","4.5","2.28"
"48","30.42","59","3.37","2.41"
"48","30.42","63","6.75","2.37"
"47","30.42","68","4.5","2.38"
"47","30.42","72","6.75","2.79"
"47","30.42","73","5.62","2.51"
"47","30.42","76","6.75","2.44"
"47","30.43","80","7.87","2.65"
"47","30.43","83","6.75","2.4"
"48","30.43","85","7.87","2.49"
"47","30.43","83","3.37","2.21"
"47","30.43","85","4.5","2.16"
"47","30.43","85","2.25","2.33"
"47","30.42","88","5.62","2.46"
"47","30.42","84","5.62","2.54"
"47","30.42","82","2.25","2.55"
"47","30.42","82","3.37","2.58"
"47","30.42","85","6.75","2.75"
"47","30.42","88","5.62","2.5"
"47","30.42","88","6.75","2.07"
"47","30.42","88","10.12","2.15"
"48","30.43","88","7.87","2.02"
"48","30.42","86","6.75","2"
"48","30.42","88","9","1.96"
"48","30.42","89","6.75","1.99"
"48","30.42","88","4.5","1.89"
"48","30.42","88","3.37","1.73"
"48","30.42","84","3.37","1.87"
"47","30.41","87","3.37","2.17"
"47","30.41","97","5.62","1.96"
"47","30.41","99","5.62","2.07"
"48","30.41","100","4.5","2"
"49","30.41","100","7.87","2.14"
"49","30.41","100","2.25","2.26"
"49","30.41","100","3.37","2.04"
"49","30.41","100","5.62","2.38"
"50","30.41","100","3.37","2.4"
"50","30.41","100","3.37","2.11"
"50","30.41","100","5.62","2.47"
"50","30.41","100","1.12","2.17"
"50","30.41","100","4.5","1.98"
"51","30.4","100","3.37","1.93"
"51","30.4","99","1.12","2.06"
"51","30.4","99","2.25","2.04"
"51","30.4","99","3.37","1.89"
"51","30.4","99","1.12","1.89"
"51","30.4","98","3.37","3.1"
"51","30.4","98","3.37","2.19"
"52","30.4","98","2.25","2.94"
"52","30.4","97","3.37","3.76"
"52","30.4","97","1.12","4.84"
"53","30.4","96","2.25","8.21"
"53","30.4","95","2.25","18.75"
"54","30.4","94","3.37","33.95"
"54","30.4","93","5.62","23.15"
"54","30.4","92","2.25","38.48"
"55","30.4","91","4.5","68.92"
"55","30.4","90","4.5","79.45"
"56","30.4","91","4.5","100.95"
"56","30.39","90","2.25","146.41"
"56","30.39","90","2.25","159.12"
"56","30.39","89","4.5","182.95"
"56","30.39","89","3.37","211.22"
"56","30.39","90","4.5","250.48"
"56","30.39","90","3.37","319.5"
"56","30.39","92","3.37","280.16"
"55","30.39","93","1.12","468.75"
"54","30.39","93","3.37","246.22"
"54","30.39","93","4.5","152.79"
"54","30.39","94","2.25","192.54"
"54","30.4","93","4.5","155.49"
"55","30.39","93","5.62","227.73"
"55","30.39","92","5.62","225.04"
"56","30.39","91","4.5","265.17"
"56","30.39","91","4.5","424.49"
"56","30.39","90","3.37","305.13"
"56","30.39","90","5.62","483.37"
"56","30.39","90","5.62","434.18"
"56","30.39","89","3.37","279.35"
"57","30.39","88","9","246.76"
"57","30.39","86","1.12","347.15"
"57","30.39","86","5.62","489.78"
"56","30.39","85","3.37","542.74"
"56","30.39","87","9","366.17"
"56","30.39","85","2.25","463.62"
"56","30.39","89","4.5","448.12"
"56","30.39","90","3.37","428.2"
"56","30.39","89","10.12","314.74"
"56","30.39","88","4.5","309.65"
"56","30.39","87","6.75","354.86"
"57","30.39","87","4.5","384.22"
"57","30.39","88","4.5","389.25"
"58","30.39","85","9","641.01"
"58","30.39","85","6.75","435.61"
"58","30.39","85","4.5","584.98"
"58","30.39","84","6.75","900.04"
"58","30.4","85","9","589.95"
"58","30.39","85","9","666.6"
"59","30.39","82","3.37","565.82"
"60","30.39","81","9","498.63"
"59","30.4","82","10.12","1116.92"
"59","30.4","81","3.37","975.31"
"59","30.4","83","7.87","694.47"
"59","30.4","81","6.75","356.21"
"60","30.41","80","12.37","1094.71"
"59","30.4","79","0","1138.21"
"59","30.4","79","7.87","845.89"
"59","30.4","78","4.5","418.52"
"60","30.41","78","11.25","1058.52"
"60","30.4","75","5.62","1030.36"
"60","30.4","76","7.87","1022.54"
"60","30.41","76","5.62","1024.68"
"59","30.41","75","7.87","1036.05"
"59","30.41","76","7.87","1039.33"
"59","30.41","77","4.5","1045.99"
"59","30.41","76","5.62","1057.23"
"59","30.41","76","3.37","1065.47"
"58","30.41","75","4.5","1061"
"59","30.41","72","4.5","1064.29"
"58","30.41","77","4.5","1067.7"
"58","30.42","76","5.62","1069.02"
"58","30.42","78","6.75","1075.79"
"58","30.42","78","6.75","1076.68"
"58","30.42","81","4.5","1047.92"
"58","30.42","82","7.87","618.81"
"58","30.42","81","7.87","655.28"
"58","30.42","80","6.75","1083.17"
"58","30.42","81","7.87","1081.85"
"58","30.42","82","3.37","1101.78"
"58","30.42","81","4.5","1098.4"
"58","30.42","80","7.87","1063.62"
"58","30.42","80","1.12","1061.6"
"58","30.42","80","4.5","1058.16"
"58","30.42","78","4.5","1053.32"
"58","30.42","77","4.5","1045.95"
"58","30.42","79","7.87","1039.55"
"58","30.42","77","3.37","1034.72"
"58","30.42","76","5.62","1031.17"
"58","30.42","75","4.5","1023.67"
"59","30.42","72","5.62","1015.39"
"59","30.42","72","6.75","1007.97"
"59","30.42","72","3.37","1000.69"
"59","30.42","73","7.87","993.08"
"59","30.42","72","6.75","982.99"
"58","30.42","74","9","971.67"
"58","30.42","74","4.5","962.23"
"58","30.42","75","4.5","951.29"
"58","30.42","75","2.25","938.72"
"57","30.42","77","5.62","925"
"57","30.42","80","10.12","914.7"
"57","30.42","81","1.12","899.86"
"57","30.43","79","7.87","887.75"
"57","30.42","78","4.5","876.46"
"57","30.42","78","6.75","858.95"
"58","30.42","76","6.75","845.77"
"59","30.42","73","5.62","832.41"
"60","30.42","67","6.75","817.35"
"59","30.42","43","4.5","804.26"
"58","30.42","61","5.62","787.28"
"58","30.42","68","5.62","772.64"
"58","30.42","69","3.37","757.23"
"58","30.42","68","5.62","735.57"
"58","30.42","67","5.62","716.79"
"59","30.42","66","2.25","699.56"
"59","30.42","62","9","673.18"
"60","30.42","61","1.12","662.85"
"61","30.42","57","5.62","646.03"
"61","30.42","47","2.25","632.69"
"62","30.42","48","3.37","615.77"
"62","30.42","27","4.5","597.42"
"62","30.41","31","1.12","576.26"
"61","30.41","33","5.62","557.86"
"61","30.41","41","3.37","539.11"
"61","30.41","38","3.37","522.4"
"61","30.41","37","5.62","499.23"
"60","30.41","41","2.25","475.69"
"60","30.41","40","2.25","459.73"
"59","30.41","45","4.5","433.22"
"59","30.41","49","5.62","404.99"
"58","30.41","46","4.5","386.61"
"58","30.41","45","5.62","374.52"
"56","30.4","43","3.37","345.83"
"55","30.4","47","3.37","324.7"
"52","30.4","47","2.25","299.2"
"51","30.4","54","4.5","269.55"
"50","30.4","54","5.62","241.89"
"49","30.4","54","4.5","210.89"
"48","30.4","57","5.62","174.64"
"47","30.4","58","6.75","158.75"
"46","30.4","61","5.62","52.26"
"46","30.4","60","4.5","27.36"
"46","30.4","61","4.5","25.74"
"46","30.39","61","5.62","24.24"
"45","30.39","61","6.75","22.66"
"45","30.39","61","5.62","20.82"
"45","30.39","61","7.87","18.91"
"45","30.39","64","9","16.6"
"45","30.39","65","5.62","13.19"
"45","30.39","65","7.87","9.02"
"45","30.39","65","5.62","8.4"
"45","30.39","65","7.87","6.12"
"45","30.39","66","6.75","4.28"
"45","30.38","67","5.62","3.01"
"45","30.38","68","5.62","2.86"
"45","30.38","68","6.75","2.92"
"45","30.38","68","7.87","3.24"
"45","30.38","68","6.75","2.88"
"45","30.38","68","6.75","2.96"
"45","30.38","68","6.75","2.67"
"45","30.38","67","6.75","2.27"
"45","30.38","66","5.62","2.06"
"46","30.38","66","5.62","2.2"
"46","30.38","66","5.62","2.36"
"46","30.38","65","7.87","2.39"
"46","30.38","66","6.75","2.2"
"45","30.38","66","4.5","2.45"
"45","30.38","67","6.75","2.38"
"46","30.38","68","6.75","2.4"
"46","30.38","66","6.75","2.35"
"46","30.38","66","6.75","2.44"
"46","30.38","67","6.75","2.66"
"46","30.38","67","5.62","2.8"
"46","30.38","67","6.75","2.5"
"46","30.38","68","9","2.35"
"45","30.38","68","4.5","2.55"
"45","30.38","70","9","2.17"
"45","30.38","70","6.75","2.3"
"45","30.38","71","5.62","2.51"
"45","30.38","71","7.87","2.96"
"45","30.38","71","5.62","2.8"
"45","30.38","71","5.62","2.96"
"45","30.38","71","6.75","2.64"
"45","30.38","72","5.62","3.24"
"45","30.38","73","6.75","2.65"
"46","30.38","74","7.87","3.57"
"46","30.38","73","6.75","3.11"
"46","30.38","74","5.62","3.09"
"46","30.39","74","9","3.28"
"46","30.39","75","5.62","3.31"
"46","30.39","75","5.62","3.54"
"46","30.39","76","6.75","3.87"
"46","30.39","76","7.87","4.28"
"47","30.39","76","7.87","4.04"
"47","30.39","75","3.37","2.89"
"47","30.39","75","5.62","2.69"
"47","30.39","75","5.62","2.94"
"47","30.39","75","7.87","3.21"
"47","30.39","75","5.62","3.03"
"47","30.39","75","6.75","2.99"
"47","30.39","75","5.62","3.44"
"47","30.4","75","4.5","2.74"
"47","30.39","76","5.62","2.48"
"47","30.39","75","5.62","2.05"
"47","30.39","76","7.87","2.28"
"47","30.39","75","6.75","2.93"
"47","30.39","75","4.5","2.8"
"47","30.4","76","6.75","2.86"
"47","30.4","76","5.62","2.78"
"47","30.4","76","6.75","2.73"
"47","30.4","76","5.62","3.08"
"47","30.4","76","6.75","2.87"
"47","30.41","76","6.75","2.69"
"47","30.41","78","9","2.44"
"47","30.41","82","5.62","3.15"
"47","30.41","79","6.75","3.82"
"47","30.41","80","5.62","3.8"
"47","30.41","79","3.37","2.7"
"46","30.42","74","7.87","2.27"
"46","30.42","73","7.87","3.06"
"46","30.43","72","6.75","2.34"
"47","30.43","70","6.75","2.28"
"47","30.43","70","5.62","2.19"
"48","30.43","67","4.5","2.27"
"48","30.43","64","4.5","2.27"
"48","30.43","64","6.75","2.35"
"48","30.43","58","6.75","2.5"
"47","30.43","58","4.5","2.5"
"47","30.43","57","7.87","2.15"
"48","30.43","58","5.62","2.27"
"48","30.43","57","5.62","2.22"
"48","30.43","60","7.87","2.21"
"48","30.43","58","3.37","2.31"
"48","30.43","57","5.62","2.4"
"48","30.43","55","4.5","2.58"
"48","30.43","58","3.37","2.9"
"48","30.43","60","5.62","2.14"
"48","30.43","62","5.62","2.46"
"49","30.43","62","6.75","2.15"
"49","30.43","61","3.37","2.15"
"49","30.43","60","1.12","2.32"
"49","30.43","61","6.75","2.06"
"48","30.43","60","4.5","2.23"
"48","30.43","58","7.87","2.11"
"49","30.43","63","2.25","2.53"
"49","30.43","64","7.87","3.04"
"49","30.43","61","5.62","2.81"
"50","30.43","62","6.75","3.32"
"50","30.43","60","2.25","3.07"
"49","30.43","49","3.37","3.04"
"49","30.43","65","4.5","3.08"
"49","30.43","67","9","2.97"
"49","30.43","67","5.62","2.95"
"49","30.43","64","5.62","2.84"
"49","30.43","71","6.75","2.12"
"49","30.43","65","3.37","2.37"
"49","30.43","66","3.37","2.07"
"49","30.42","65","4.5","2.01"
"49","30.42","69","4.5","1.95"
"49","30.42","71","2.25","2.03"
"48","30.42","78","4.5","2.25"
"48","30.42","83","3.37","2.24"
"48","30.42","90","1.12","1.97"
"48","30.42","98","6.75","2.1"
"48","30.41","99","3.37","2.01"
"49","30.41","100","4.5","2.23"
"49","30.41","100","4.5","2.01"
"49","30.41","100","2.25","2.2"
"49","30.41","100","4.5","2.27"
"49","30.41","99","3.37","2.21"
"50","30.41","100","2.25","2.36"
"51","30.41","100","4.5","2.23"
"51","30.41","100","2.25","2.42"
"51","30.41","100","3.37","2.44"
"52","30.41","100","3.37","2.49"
"52","30.41","100","2.25","2.4"
"53","30.41","100","2.25","2.7"
"53","30.41","101","1.12","2.29"
"53","30.41","101","1.12","3.31"
"53","30.41","101","1.12","2.53"
"53","30.41","100","1.12","2.64"
"52","30.41","100","0","2.66"
"52","30.41","100","2.25","2.74"
"52","30.41","100","2.25","2.98"
"52","30.41","99","0","3.86"
"53","30.4","99","2.25","5.4"
"53","30.4","99","3.37","5.7"
"53","30.4","99","2.25","8.6"
"54","30.4","99","3.37","12.41"
"54","30.4","98","3.37","13.8"
"54","30.4","98","2.25","19.85"
"55","30.4","98","1.12","28.89"
"55","30.4","97","1.12","19.3"
"56","30.4","97","4.5","28.9"
"56","30.4","95","3.37","69.48"
"57","30.4","96","3.37","100.54"
"57","30.4","97","4.5","183.01"
"56","30.39","97","3.37","214.8"
"56","30.4","97","1.12","199.17"
"56","30.4","96","1.12","77.75"
"57","30.4","96","3.37","249.42"
"57","30.4","96","3.37","260.16"
"56","30.4","96","1.12","155.72"
"56","30.4","96","3.37","200.86"
"56","30.4","95","1.12","121.77"
"57","30.4","93","4.5","128.43"
"58","30.4","92","7.87","167.58"
"58","30.4","92","2.25","460.3"
"59","30.4","91","1.12","265.4"
"59","30.4","89","3.37","138.54"
"60","30.4","89","9","313.54"
"60","30.4","91","6.75","206.02"
"59","30.4","89","4.5","278.73"
"60","30.4","90","6.75","261.55"
"59","30.4","92","7.87","295.9"
"59","30.4","92","7.87","235.97"
"59","30.4","92","5.62","274.33"
"59","30.4","92","6.75","782.34"
"58","30.4","92","3.37","498.57"
"58","30.4","94","3.37","891.81"
"58","30.4","92","3.37","342.9"
"59","30.4","93","2.25","432.97"
"59","30.4","91","3.37","436"
"59","30.4","91","6.75","417.58"
"59","30.4","92","6.75","536.21"
"60","30.4","91","3.37","611.49"
"60","30.41","91","9","669.09"
"60","30.41","92","5.62","1003.99"
"59","30.4","93","5.62","789.48"
"59","30.41","92","6.75","674.18"
"59","30.41","91","1.12","400.64"
